date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:36	1217/1217	---M--	200	added ('OK')	text/css	date:Fri,%2030%20Dec%202016%2015:09:36%20GMT	https://www.travelspan.com//core/assets/vendor/jquery.ui/themes/base/tabs.css?p5fz85	/home/arthur/websites/tsflightsearch/www.travelspan.com/core/assets/vendor/jquery.ui/themes/base/tabs17db.css	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:37	6975/6975	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Jun%202017%2015:10:16%20GMT	https://www.travelspan.com//modules/blazy/css/components/blazy.grid.css?p5fz85	/home/arthur/websites/tsflightsearch/www.travelspan.com/modules/blazy/css/components/blazy.grid17db.css	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:38	1519/1519	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Jun%202017%2015:10:16%20GMT	https://www.travelspan.com//modules/blazy/css/components/blazy.loading.css?p5fz85	/home/arthur/websites/tsflightsearch/www.travelspan.com/modules/blazy/css/components/blazy.loading17db.css	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:39	388/388	---M--	200	added ('OK')	text/css	date:Mon,%2006%20Nov%202017%2022:08:59%20GMT	https://www.travelspan.com//modules/video_embed_field/css/video_embed_field.responsive-video.css?p5fz85	/home/arthur/websites/tsflightsearch/www.travelspan.com/modules/video_embed_field/css/video_embed_field.responsive-video17db.css	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:40	17727/17727	---M--	200	added ('OK')	text/css	date:Fri,%2030%20Dec%202016%2015:09:36%20GMT	https://www.travelspan.com//core/assets/vendor/jquery.ui/themes/base/theme.css?p5fz85	/home/arthur/websites/tsflightsearch/www.travelspan.com/core/assets/vendor/jquery.ui/themes/base/theme17db.css	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:41	3145/3145	---M--	200	added ('OK')	text/css	date:Mon,%2002%20Jan%202017%2016:23:50%20GMT	https://www.travelspan.com//libraries/slick/slick/slick-theme.css?p5fz85	/home/arthur/websites/tsflightsearch/www.travelspan.com/libraries/slick/slick/slick-theme17db.css	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:42	4580/4580	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Jun%202017%2015:10:16%20GMT	https://www.travelspan.com//modules/slick/css/theme/slick.theme.css?p5fz85	/home/arthur/websites/tsflightsearch/www.travelspan.com/modules/slick/css/theme/slick.theme17db.css	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:45	127748/127748	---M-Z	200	added ('OK')	text/css	etag:W/%221f304-8N/CHJx8i3Ov72LmS9SOPzO+jSw%22	https://cdn.jsdelivr.net/bootswatch/3.3.7/yeti/bootstrap.min.css	/home/arthur/websites/tsflightsearch/cdn.jsdelivr.net/bootswatch/3.3.7/yeti/bootstrap.min.css	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:45	10827/10827	---M--	200	added ('OK')	text/css	date:Fri,%2002%20Jun%202017%2015:11:44%20GMT	https://www.travelspan.com//themes/bootstrap/css/3.3.7/overrides-yeti.min.css?p5fz85	/home/arthur/websites/tsflightsearch/www.travelspan.com/themes/bootstrap/css/3.3.7/overrides-yeti.min17db.css	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:46	16606/16606	---M--	200	added ('OK')	text/css	date:Tue,%2017%20Sep%202019%2012:21:03%20GMT	https://www.travelspan.com/themes/travelspan/css/style.css?p5fz85	/home/arthur/websites/tsflightsearch/www.travelspan.com/themes/travelspan/css/style17db.css	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:48	9538/9538	---MCZ	200	added ('OK')	text/javascript	etag:W/%2239562612a1e84b520c5f0d9f00614950%22	https://use.fontawesome.com/7e417fb3b0.js	/home/arthur/websites/tsflightsearch/use.fontawesome.com/7e417fb3b0.js	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:48	91541/91541	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2008%20Dec%202020%2020:04:49%20GMT	https://connect.facebook.net/en_US/fbevents.js	/home/arthur/websites/tsflightsearch/connect.facebook.net/en_US/fbevents.js	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:49	44/44	---M--	200	added ('OK')	image/gif	date:Fri,%2021%20Dec%202012%2000:00:01%20GMT	https://www.facebook.com/tr?id=981194665249706&ev=PageView&noscript=1	/home/arthur/websites/tsflightsearch/www.facebook.com/tr1e01.gif	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:50	2608/2608	---M--	200	added ('OK')	image/jpeg	date:Fri,%2013%20Jan%202017%2022:22:26%20GMT	https://www.travelspan.com/sites/default/files/logo.jpg	/home/arthur/websites/tsflightsearch/www.travelspan.com/sites/default/files/logo.jpg	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:51	2107/2107	---M--	200	added ('OK')	image/gif	etag:%22e7dc6561d15fc91:0%22	https://booking.travelspan.com/STW/TSPAN/Pics/NoImage.gif	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/TSPAN/Pics/NoImage.gif	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:52	193/193	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Dec%202020%2020:04:36%20GMT	http://booking.travelspan.com/images/MBJ/MBJ%20360%20x%20900%20TS%208-29-17.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/MBJ%20360%20x%20900%20TS%208-29-17.35.delayed	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:54	104098/104098	---M--	200	added ('OK')	image/jpeg	etag:%2246825f5aef20d31:0%22	https://booking.travelspan.com/images/MBJ/MBJ%20360%20x%20900%20TS%208-29-17.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/MBJ%20360%20x%20900%20TS%208-29-17.jpg	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:55	42249/42249	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Dec%202020%2020:04:39%20GMT	https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/STWDescription642c.html	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:55	292/292	---M--	200	added ('OK')	image/gif	etag:%2273798261d15fc91:0%22	https://booking.travelspan.com/STW/TSPAN/Pics/Star4.gif	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/TSPAN/Pics/Star4.gif	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:04:56	970/970	---M--	200	added ('OK')	image/gif	etag:%223062f61d15fc91:0%22	https://booking.travelspan.com/STW/TSPAN/Pics/date_picker.gif	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/TSPAN/Pics/date_picker.gif	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:05:02	2333/2333	---M--	200	added ('OK')	image/gif	etag:%2250527b61d15fc91:0%22	https://booking.travelspan.com/STW/TSPAN/Pics/Softrip.gif	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/TSPAN/Pics/Softrip.gif	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:05:03	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Dec%202020%2020:04:47%20GMT	http://booking.travelspan.com/images/PUJ/PUJ%20360%20x%201200%202.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/PUJ/PUJ%20360%20x%201200%202.3b.delayed	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=DR-PUJ4NTS-TS)
16:05:07	172/172	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Dec%202020%2020:04:49%20GMT	http://booking.travelspan.com/images/PUJ/sdq.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/PUJ/sdq.3d.delayed	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=DR-PUJ4NTS-TS)
16:05:07	365159/365159	---M--	200	added ('OK')	image/jpeg	etag:%22492576c87d55d31:0%22	https://booking.travelspan.com/images/PUJ/PUJ%20360%20x%201200%202.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/PUJ/PUJ%20360%20x%201200%202.jpg	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=DR-PUJ4NTS-TS)
16:05:07	30547/30547	---M--	200	added ('OK')	image/jpeg	etag:%22c63916196ea1cc1:0%22	https://booking.travelspan.com/images/PUJ/sdq.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/PUJ/sdq.jpg	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=DR-PUJ4NTS-TS)
16:05:09	47176/47176	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Dec%202020%2020:04:52%20GMT	https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=DR-PUJGOP&productcode=DR-PUJ4NTS-TS	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/STWDescriptionab62.html	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=DR-PUJ4NTS-TS)
16:05:10	148575/148575	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Dec%202020%2020:04:54%20GMT	https://booking.travelspan.com/STW/STWProduct.aspx?SessID=E9426F54-7EC6-4F47-A449-4F706CF7D9ED&productcode=DR-PUJ4NTS-TS&Theme=TSPAN	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/STWProducta3f2.html	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=DR-PUJ4NTS-TS)
16:05:11	37720/37720	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Dec%202020%2020:04:55%20GMT	https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=DR-PUJLBPF&productcode=DR-PUJ4NTS-TS	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/STWDescriptione742.html	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=DR-PUJ4NTS-TS)
16:05:17	315/315	---M--	200	added ('OK')	image/gif	etag:%2273798261d15fc91:0%22	https://booking.travelspan.com/STW/TSPAN/Pics/Star5.gif	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/TSPAN/Pics/Star5.gif	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=DR-PUJ4NTS-TS)
16:05:18	39793/39793	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Dec%202020%2020:05:02%20GMT	https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=DR-PUJBLCPCA&productcode=DR-PUJ4NTS-TS	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/STWDescriptionfddb.html	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=DR-PUJ4NTS-TS)
16:05:19	45077/45077	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Dec%202020%2020:05:04%20GMT	https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=DR-PUJBBB&productcode=DR-PUJ4NTS-TS	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/STWDescription8a60.html	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=DR-PUJ4NTS-TS)
16:05:20	45482/45482	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Dec%202020%2020:05:04%20GMT	https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=DR-PUJBBD&productcode=DR-PUJ4NTS-TS	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/STWDescriptione2ed.html	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=DR-PUJ4NTS-TS)
16:05:26	40604/40604	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Dec%202020%2020:05:10%20GMT	https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=DR-PUJLBPAB&productcode=DR-PUJ4NTS-TS	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/STWDescription18e8.html	(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=DR-PUJ4NTS-TS)
16:05:28	817/817	---MCZ	200	added ('OK')	text/plain	date:Tue,%2008%20Dec%202020%2020:05:27%20GMT	https://www.facebook.com/robots.txt		(from https://booking.travelspan.com/STW/STWProduct.aspx?ProductCode=JM-MBJ4NIGHTS)
16:05:28	292/292	---M--	200	added ('OK')	image/gif	etag:%2273798261d15fc91:0%22	https://booking.travelspan.com/STW/TSPAN/Pics/star4.gif	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/TSPAN/Pics/star4-2.gif	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:29	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2008%20Dec%202020%2020:05:14%20GMT	https://booking.travelspan.com/STW/TSPAN/Pics/spacer.gif	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/TSPAN/Pics/spacer.48.delayed	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:30	196/196	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Dec%202020%2020:05:14%20GMT	http://booking.travelspan.com/images/MBJ/GBPJ/GBPJAM_JAM_EXT_002_med.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/GBPJ/GBPJAM_JAM_EXT_002_med.49.delayed	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:32	114354/114354	---M--	200	added ('OK')	image/jpeg	etag:%2229cfc8ed32a3d21:0%22	https://booking.travelspan.com/images/MBJ/GBPJ/GBPJAM_JAM_EXT_002_med.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/GBPJ/GBPJAM_JAM_EXT_002_med.jpg	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:34	201/201	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Dec%202020%2020:05:16%20GMT	http://booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20beach1.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20beach1.4b.delayed	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:34	18707/18707	---M--	200	added ('OK')	image/jpeg	etag:%22a6c568e6a4bcd41:0%22	https://booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20beach1.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20beach1.jpg	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:35	200/200	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Dec%202020%2020:05:19%20GMT	http://booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20beach.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20beach.4d.delayed	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:41	28593/28593	---M--	200	added ('OK')	image/jpeg	etag:%22f8ec6817a5bcd41:0%22	https://booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20beach.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20beach.jpg	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:47	33884/33884	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Dec%202020%2020:05:31%20GMT	https://booking.travelspan.com/STW/STWDescription.aspx	/home/arthur/websites/tsflightsearch/booking.travelspan.com/STW/STWDescription.html	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:48	200/200	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Dec%202020%2020:05:31%20GMT	http://booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20pool2.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20pool2.50.delayed	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:49	38156/38156	---M--	200	added ('OK')	image/jpeg	etag:%227c31643fa5bcd41:0%22	https://booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20pool2.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20pool2.jpg	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:51	199/199	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Dec%202020%2020:05:34%20GMT	http://booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20pool.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20pool.52.delayed	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:56	37138/37138	---M--	200	added ('OK')	image/jpeg	etag:%2228afdc83a5bcd41:0%22	https://booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20pool.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20pool.jpg	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:58	200/200	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2008%20Dec%202020%2020:05:41%20GMT	http://booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20pool1.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20pool1.54.delayed	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
16:05:58	31690/31690	---M--	200	added ('OK')	image/jpeg	etag:%22cf4b3ae2a5bcd41:0%22	https://booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20pool1.jpg	/home/arthur/websites/tsflightsearch/booking.travelspan.com/images/MBJ/GBPJ/grand%20bahia%20prin%20jam%20pool1.jpg	(from https://booking.travelspan.com/STW/STWDescription.aspx?shopform=N&theme=TSPAN&stype=HTL&sid=JM-MBJGBPJ&productcode=JM-MBJ4NIGHTS)
